query_name,covered_subplans,all_subplans
23b,cc cct ct it kt mc mi mk t,410
23b,cc cn mc,410
23b,cc cct it mc mi,410
23b,cc it mc mi,410
23b,cc it mi mk,410
23b,cc cct ct it k mc mi mk,410
23b,k kt mi mk t,410
23b,cc cct kt mc mi t,410
23b,kt mc mi t,410
23b,k mc mi mk,410
23b,it mi t,410
23b,cc cct it kt mc mi t,410
23b,cc mc mi,410
23b,cc cct mi t,410
23b,cc cn ct it mc mi,410
23b,cc it kt mi mk t,410
23b,cc cct mk t,410
23b,cc cct mi mk,410
23b,cc cct k mk,410
23b,cc ct it k kt mc mi mk t,410
23b,cc cct it k mi mk t,410
23b,mi mk,410
23b,cc mi mk,410
23b,mc t,410
23b,cc it kt mc mi t,410
23b,kt mi mk t,410
23b,cc cct,410
23b,mc mk t,410
23b,cc cct ct it mc mi mk,410
23b,cc it k mi mk,410
23b,mc mi mk,410
23b,cc cct mc,410
23b,cc cct t,410
23b,cc it kt mi t,410
23b,cc cct ct it mc mi t,410
23b,k mk,410
23b,k kt mc mk t,410
23b,ct mc,410
23b,cc cct mc mi,410
23b,cc cct k mi mk t,410
23b,cc cct ct it k mc mi mk t,410
23b,cn mc,410
23b,k mi mk t,410
23b,cc it mc mi mk,410
23b,cc k mi mk,410
23b,it k kt mc mi mk t,410
23b,cc cct mc t,410
23b,ct mc mk,410
23b,ct it k kt mc mi mk t,410
23b,cc it mc mi t,410
23b,cc cct it k mc mi mk t,410
23b,cn it k kt mc mi mk t,410
23b,cc cct cn it k kt mc mi mk t,410
23b,k mc mk,410
23b,cc cct it k mi mk,410
23b,cc cct kt mi t,410
23b,cc cct kt mk t,410
23b,cc it k mi mk t,410
23b,cc cct ct it kt mc mi t,410
23b,cc it mi t,410
23b,cc cct it mi mk t,410
23b,cc cn it mc mi,410
23b,cc cct k mi mk,410
23b,ct it mc mi mk,410
23b,k kt mc mi mk t,410
23b,cc k mk,410
23b,it mi,410
23b,cc cct ct it mc mi mk t,410
23b,cc cct k mc mi mk,410
23b,cc cct it mi,410
23b,cc cct mi,410
23b,mc mk,410
23b,cc cct it mc mi mk,410
23b,cc cct kt mi mk t,410
23b,cn mc t,410
23b,mi mk t,410
23b,cc cct it mc mi t,410
23b,cc it mi,410
23b,cc cct it kt mi mk t,410
23b,it k mc mi mk,410
23b,cn mc mi,410
23b,cc ct it mc mi mk,410
23b,cc mk t,410
23b,cc cct cn ct it k mc mi mk,410
23b,cc it k kt mc mi mk t,410
23b,ct mc t,410
23b,cc cct cn it k mc mi mk,410
23b,it k mi mk,410
23b,it kt mi t,410
23b,cc k mk t,410
23b,cn it mc mi,410
23b,cc k mc mk,410
23b,cc cct cn ct it mc mi,410
23b,cc cct cn ct it kt mc mi t,410
23b,cc cct cn it kt mc mi t,410
23b,cc cct it mi t,410
23b,cc mc,410
23b,k mk t,410
23b,it mc mi mk,410
23b,cc ct mc,410
23b,cc cct it k kt mc mi mk t,410
23b,kt t,410
23b,cc ct it mc mi,410
23b,k mc mk t,410
23b,cc cct k mc mk,410
23b,cc cct cn ct it k kt mc mi mk t,410
23b,cc cct cn ct it kt mc mi mk t,410
23b,cc cct kt t,410
23b,cn mc mk,410
23b,cc cct it mi mk,410
23b,it mi mk,410
23b,it kt mi mk t,410
23b,cc cct it mc mi mk t,410
23b,ct it mc mi t,410
23b,cc kt mi t,410
23b,cc it k kt mi mk t,410
23b,cc mk,410
23b,ct it mc mi,410
23b,cc k kt mk t,410
23b,cc cct cn ct it mc mi t,410
23b,it mc mi,410
23b,it mc mi t,410
23b,cc k kt mi mk t,410
23b,cc cct it k mc mi mk,410
23b,k mi mk,410
23b,cc cct cn it mc mi,410
23b,cc cct k mk t,410
23b,cc cct ct it mc mi,410
23b,cc cct cn ct it k mc mi mk t,410
23b,mc mi,410
23b,cc mc mk,410
23b,mi t,410
23b,cn ct it k kt mc mi mk t,410
23b,kt mk t,410
23b,cc t,410
23b,it k kt mi mk t,410
23b,cc cct kt mc t,410
23b,k kt mk t,410
23b,cn ct mc,410
23b,kt mi t,410
23b,cc mc t,410
23b,cc mi t,410
23b,cc cct cn it kt mc mi mk t,410
23b,mk t,410
23b,cc cn ct it k kt mc mi mk t,410
23b,it kt mc mi t,410
23b,ct mc mi,410
23b,it k mc mi mk t,410
23b,cc cct it kt mc mi mk t,410
23b,cc ct it mc mi t,410
23c,kt mc t,410
23c,cc kt t,410
23c,cn ct it mc mi,410
23c,cc cct cn it mc mi t,410
23c,cc cct it kt mi t,410
23c,cc mi,410
23c,cc cct mk,410
23c,cc cct ct it k kt mc mi mk t,410
23c,mc mi t,410
23c,cc cct ct it kt mc mi mk t,410
23c,cc cn mc,410
23c,cc cct it mc mi,410
23c,cc it mc mi,410
23c,cc it mi mk,410
23c,kt mc mi t,410
23c,it mi t,410
23c,cc cct it kt mc mi t,410
23c,cc mc mi,410
23c,cc cct mi t,410
23c,cc cn ct it mc mi,410
23c,cc it kt mi mk t,410
23c,cc cct mi mk,410
23c,cc it mi mk t,410
23c,cc cct it k mi mk t,410
23c,mi mk,410
23c,cc mi mk,410
23c,mc t,410
23c,cc it kt mc mi t,410
23c,kt mi mk t,410
23c,cc cct,410
23c,mc mk t,410
23c,cc cct ct it mc mi mk,410
23c,cc it k mi mk,410
23c,mc mi mk,410
23c,cc cct mc,410
23c,cc cct t,410
23c,cc it kt mi t,410
23c,cc cct ct it mc mi t,410
23c,k mk,410
23c,ct mc,410
23c,cc cct mc mi,410
23c,cn mc,410
23c,cc it mc mi mk,410
23c,it mi mk t,410
23c,ct mc mk,410
23c,cc it mc mi t,410
23c,cc cct cn it k kt mc mi mk t,410
23c,cc cct it k mi mk,410
23c,k mc mk,410
23c,cc cct ct it kt mc mi t,410
23c,cc it mi t,410
23c,cc cct it mi mk t,410
23c,cc cn it mc mi,410
23c,ct it mc mi mk,410
23c,cc k mk,410
23c,it mi,410
23c,cc cct ct it mc mi mk t,410
23c,cc cct it mc mi mk,410
23c,cc cct it mi,410
23c,cc cct mi,410
23c,mc mk,410
23c,cc cct cn ct it mc mi mk t,410
23c,cn mc t,410
23c,mi mk t,410
23c,cc cct it mc mi t,410
23c,cc it mi,410
23c,cc cct it kt mi mk t,410
23c,cn mc mi,410
23c,cc ct it mc mi mk,410
23c,cc mk t,410
23c,ct mc t,410
23c,it k mi mk,410
23c,it kt mi t,410
23c,cn it mc mi,410
23c,cc cct cn ct it mc mi,410
23c,cc cct cn ct it kt mc mi t,410
23c,cc cct cn it kt mc mi t,410
23c,cc cct it k kt mi mk t,410
23c,cc cct it mi t,410
23c,cc mc,410
23c,k mk t,410
23c,it mc mi mk,410
23c,cc ct mc,410
23c,cc cct it k kt mc mi mk t,410
23c,kt t,410
23c,cc ct it mc mi,410
23c,cc cct cn ct it k kt mc mi mk t,410
23c,cc cct cn ct it kt mc mi mk t,410
23c,cn mc mk,410
23c,cc cct it mi mk,410
23c,it mi mk,410
23c,it kt mi mk t,410
23c,cc cct it mc mi mk t,410
23c,ct it mc mi t,410
23c,cc kt mi t,410
23c,cc mk,410
23c,ct it mc mi,410
23c,cc cct cn ct it mc mi t,410
23c,it mc mi,410
23c,it mc mi t,410
23c,k mi mk,410
23c,cc cct cn it mc mi,410
23c,cc cct ct it mc mi,410
23c,cc cct cn ct it k mc mi mk t,410
23c,mc mi,410
23c,cc mc mk,410
23c,mi t,410
23c,kt mk t,410
23c,cc t,410
23c,cn ct mc,410
23c,kt mi t,410
23c,cc mc t,410
23c,cc mi t,410
23c,cc cct cn it kt mc mi mk t,410
23c,mk t,410
23c,it kt mc mi t,410
23c,ct mc mi,410
23c,cc cct it kt mc mi mk t,410
23c,cc ct it mc mi t,410
24a,an chn ci mk n rt,925
24a,ci mc,925
24a,chn ci cn mc mk n rt,925
24a,ci cn it k mc mi mk n t,925
24a,chn ci cn mc n rt,925
24a,it k mi mk t,925
24a,ci n rt t,925
24a,ci mk n,925
24a,chn ci it mi n rt t,925
24a,ci mc mi rt,925
24a,ci it mi mk n rt,925
24a,mc mi t,925
24a,an ci mc mi n rt,925
24a,an ci mk n rt t,925
24a,an chn ci mc n rt t,925
24a,ci mi rt,925
24a,ci n t,925
24a,an ci mi n,925
24a,chn ci k mc mi mk rt,925
24a,chn ci it k mi mk t,925
24a,chn ci it k mc mi mk rt,925
24a,an chn ci mc mi n rt,925
24a,k mc mi mk t,925
24a,chn ci n rt t,925
24a,ci it mc mi n rt t,925
24a,ci mi n rt,925
24a,k mc mi mk,925
24a,ci it mc mi mk n rt,925
24a,an chn ci it k mi mk n rt,925
24a,an chn ci it mc mi n rt,925
24a,it mi t,925
24a,ci mc rt,925
24a,an chn ci cn it mc mi mk n rt t,925
24a,ci mk n rt t,925
24a,chn ci mi n,925
24a,ci it k mi mk n t,925
24a,chn ci rt t,925
24a,ci mc rt t,925
24a,mi mk,925
24a,ci mi t,925
24a,an ci it mi rt,925
24a,chn ci cn it mc mi n rt t,925
24a,an ci n t,925
24a,ci cn mc mk n rt t,925
24a,ci mc n rt t,925
24a,ci it k mi mk t,925
24a,mc t,925
24a,ci k mi mk t,925
24a,chn ci it k mi mk n rt,925
24a,ci mc n t,925
24a,chn ci k mk,925
24a,mc mk t,925
24a,an chn ci mc mi n rt t,925
24a,chn ci t,925
24a,ci mi,925
24a,mc mi mk,925
24a,an ci k mk,925
24a,chn ci mi mk n rt,925
24a,an ci cn it k mc mi mk rt t,925
24a,ci it mi n rt,925
24a,ci it mi t,925
24a,an chn ci it k mc mi mk n rt t,925
24a,k mk,925
24a,ci t,925
24a,an ci mc n rt t,925
24a,ci mc n,925
24a,chn ci k mk rt t,925
24a,ci mc mi mk n rt,925
24a,ci mk t,925
24a,ci k mc mk,925
24a,ci cn mc t,925
24a,cn mc,925
24a,chn ci n,925
24a,k mi mk t,925
24a,chn ci it k mc mi mk n rt t,925
24a,chn ci k mi mk rt t,925
24a,ci it mi n rt t,925
24a,ci mc mk n,925
24a,chn ci mc n rt t,925
24a,ci mk n rt,925
24a,it mi mk t,925
24a,an ci rt t,925
24a,an chn ci cn it k mc mi mk rt t,925
24a,ci cn k mc mk,925
24a,chn ci mk n rt,925
24a,an ci n rt t,925
24a,chn ci cn mc mk n rt t,925
24a,chn ci k mi mk n rt,925
24a,ci rt,925
24a,an chn ci it mi n rt,925
24a,chn ci cn mc mi n rt t,925
24a,an chn ci it mi mk n rt,925
24a,ci k mk,925
24a,chn ci k mk rt,925
24a,an chn ci it mi mk n rt t,925
24a,k mc mk,925
24a,ci mc mi n rt,925
24a,ci cn k mc mi mk,925
24a,chn ci mi n rt t,925
24a,an ci k mk rt,925
24a,chn ci cn it k mc mi mk t,925
24a,ci cn mc,925
24a,an ci it mc mi n rt,925
24a,cn k mc mi mk t,925
24a,ci cn it k mc mi mk,925
24a,ci k mk t,925
24a,chn ci mi rt,925
24a,it mi,925
24a,an ci mc n,925
24a,ci mi n,925
24a,ci cn mc n,925
24a,ci it mi mk n rt t,925
24a,mc mk,925
24a,chn ci mi,925
24a,ci it mi rt,925
24a,chn ci k mi mk rt,925
24a,cn mc t,925
24a,an chn ci k mk rt,925
24a,mi mk t,925
24a,chn ci it mi mk n rt t,925
24a,ci mc t,925
24a,an chn ci cn mc mi n rt t,925
24a,ci k mk n rt,925
24a,ci mi mk rt,925
24a,ci cn it k mc mi mk t,925
24a,it k mc mi mk,925
24a,ci it k mc mi mk t,925
24a,cn mc mi,925
24a,ci mi n rt t,925
24a,an chn ci cn it mc mi n rt t,925
24a,ci cn it k mc mi mk n rt t,925
24a,chn ci it mi n rt,925
24a,ci it mi n t,925
24a,ci it k mi mk rt t,925
24a,ci mc mi n,925
24a,ci mi rt t,925
24a,chn ci it k mi mk rt,925
24a,ci k mk rt t,925
24a,ci k mi mk,925
24a,ci it mc mi rt,925
24a,chn ci mc mi n rt t,925
24a,it k mi mk,925
24a,chn ci n t,925
24a,an chn ci k mi mk rt,925
24a,an chn ci mi mk n rt t,925
24a,ci mk rt,925
24a,chn ci mc n,925
24a,ci it mi rt t,925
24a,chn ci cn mc mi mk n rt,925
24a,ci mc mk,925
24a,ci mi mk,925
24a,chn ci cn it mc mi n rt,925
24a,ci it mc mi n rt,925
24a,an ci cn mc n rt,925
24a,an ci mk,925
24a,chn ci it mc mi n rt t,925
24a,chn ci cn it mc mi mk n rt,925
24a,an ci mi n rt,925
24a,ci it k mc mi mk rt t,925
24a,k mk t,925
24a,an ci mk n,925
24a,an chn ci it k mi mk n rt t,925
24a,chn ci n rt,925
24a,ci n,925
24a,chn ci it k mi mk n rt t,925
24a,an ci t,925
24a,chn ci it k mi mk rt t,925
24a,ci rt t,925
24a,cn k mc mk t,925
24a,chn ci it mi rt,925
24a,ci cn it k mc mi mk rt t,925
24a,ci k mi mk rt,925
24a,chn ci cn it k mc mi mk n rt t,925
24a,an ci rt,925
24a,cn it k mc mi mk t,925
24a,chn ci rt,925
24a,ci cn mc mk n rt,925
24a,k mc mk t,925
24a,chn ci cn mc n rt t,925
24a,an chn ci mk n rt t,925
24a,an ci it mi n rt,925
24a,an chn ci,925
24a,an ci mc n rt,925
24a,an ci mi rt,925
24a,an n,925
24a,an chn ci mi mk n rt,925
24a,an chn ci cn it k mc mi mk n rt t,925
24a,cn mc mk,925
24a,cn mc mi t,925
24a,chn ci k mk n rt,925
24a,chn ci cn mc mi n rt,925
24a,it mi mk,925
24a,ci mk,925
24a,an ci mi,925
24a,an chn ci n rt t,925
24a,cn k mc mk,925
24a,ci k mk rt,925
24a,ci cn mc n rt,925
24a,ci mc mk n rt,925
24a,an chn ci it mc mi mk n rt t,925
24a,an chn ci n,925
24a,chn ci cn mc mi mk n rt t,925
24a,an ci cn mc n rt t,925
24a,chn ci it k mc mi mk n rt,925
24a,an ci it k mi mk rt t,925
24a,ci it k mi mk,925
24a,ci it k mi mk n rt t,925
24a,an chn ci cn mc mi n rt,925
24a,ci cn mc n t,925
24a,cn it k mc mi mk,925
24a,an chn ci mi n rt t,925
24a,it mc mi t,925
24a,an chn ci n rt,925
24a,an chn ci cn it mc mi n rt,925
24a,it mc mi,925
24a,ci cn it mc mi n rt,925
24a,chn ci mc n rt,925
24a,chn ci it mi mk n rt,925
24a,ci cn mc mi n rt t,925
24a,chn ci mc,925
24a,chn ci it k mc mi mk rt t,925
24a,chn ci it mc mi mk n rt t,925
24a,ci it mi n,925
24a,k mi mk,925
24a,an chn ci it mi n rt t,925
24a,an chn ci it mc mi n rt t,925
24a,an ci,925
24a,ci it mi mk rt,925
24a,an chn ci cn mc n rt t,925
24a,mc mi,925
24a,an chn ci it k mi mk rt t,925
24a,ci n rt,925
24a,mi t,925
24a,an ci n,925
24a,an ci n rt,925
24a,an ci mk n rt,925
24a,an chn ci cn mc n rt,925
24a,chn ci it mc mi mk n rt,925
24a,ci mc mi n rt t,925
24a,chn ci cn it k mc mi mk rt t,925
24a,chn ci mk n,925
24a,ci mc n rt,925
24a,an ci it mi n rt t,925
24a,an ci mi n rt t,925
24a,an chn ci mc n rt,925
24a,chn ci mi n rt,925
24a,cn k mc mi mk,925
24a,ci k mc mk rt,925
24a,chn ci mk,925
24a,an ci cn it k mc mi mk t,925
24a,chn ci,925
24a,chn ci mc mk n rt,925
24a,chn ci mc mi n rt,925
24a,ci cn mc n rt t,925
24a,chn ci k mc mk rt,925
24a,an chn ci mi n rt,925
24a,chn ci it mc mi n rt,925
24a,ci it mi,925
24a,mk t,925
24a,an ci mc,925
24a,chn ci cn it mc mi mk n rt t,925
24a,ci mk rt t,925
24a,ci k mk n,925
24a,cn mc mk t,925
24a,an chn ci it k mi mk rt,925
24a,ci mc mi,925
24a,an ci it k mi mk t,925
24a,chn ci mc mi mk n rt,925
24a,it k mc mi mk t,925
24a,ci cn mc mi n rt,925
24b,ci mc,925
24b,ci cn it k mc mi mk n t,925
24b,chn ci k mk n rt t,925
24b,an chn ci k mi mk n rt t,925
24b,it k mi mk t,925
24b,mc mi t,925
24b,ci n rt t,925
24b,chn ci it mi n rt t,925
24b,ci mk n,925
24b,ci mk n t,925
24b,an ci mk n rt t,925
24b,an chn ci mc n rt t,925
24b,an chn ci t,925
24b,ci mi rt,925
24b,ci n t,925
24b,ci k mi mk rt t,925
24b,an ci mi n,925
24b,ci k mc mk rt t,925
24b,k mc mi mk t,925
24b,ci k mk n rt t,925
24b,chn ci n rt t,925
24b,mc mi mk t,925
24b,an ci cn mc t,925
24b,it mi t,925
24b,ci mc rt,925
24b,ci mc mk t,925
24b,an chn ci cn it mc mi mk n rt t,925
24b,chn ci it mi rt t,925
24b,ci mk n rt t,925
24b,chn ci rt t,925
24b,chn ci mk n rt t,925
24b,chn ci cn mc rt t,925
24b,ci mc rt t,925
24b,it mc mi mk t,925
24b,ci k mc mk t,925
24b,an ci cn it mc mi rt t,925
24b,mi mk,925
24b,ci mi t,925
24b,chn ci cn it mc mi n rt t,925
24b,an ci n t,925
24b,ci mc n rt t,925
24b,cn it mc mi t,925
24b,ci cn mc mi,925
24b,ci mc n t,925
24b,mc t,925
24b,ci k mi mk t,925
24b,ci it k mi mk t,925
24b,chn ci k mi mk n rt t,925
24b,mc mk t,925
24b,ci mi mk rt t,925
24b,an chn ci mc mi n rt t,925
24b,an ci cn mc rt t,925
24b,chn ci t,925
24b,ci mi,925
24b,mc mi mk,925
24b,ci cn it mc mi mk rt t,925
24b,an ci it mi rt t,925
24b,an ci cn it k mc mi mk rt t,925
24b,ci it mi t,925
24b,an chn ci it k mc mi mk n rt t,925
24b,an ci mc n t,925
24b,chn ci k mk t,925
24b,k mk,925
24b,chn ci cn it mc mi t,925
24b,ci t,925
24b,an ci mc n rt t,925
24b,ci mc n,925
24b,chn ci k mk rt t,925
24b,ci k mk n t,925
24b,ci mk t,925
24b,an ci mi rt t,925
24b,ci cn mc t,925
24b,cn mc,925
24b,chn ci n,925
24b,k mi mk t,925
24b,chn ci mi rt t,925
24b,ci cn mc mk rt t,925
24b,ci cn k mc mi mk t,925
24b,chn ci it k mc mi mk n rt t,925
24b,an chn ci rt t,925
24b,chn ci k mi mk rt t,925
24b,ci cn mc mi t,925
24b,chn ci mc n rt t,925
24b,ci it mi n rt t,925
24b,chn ci cn mc t,925
24b,it mi mk t,925
24b,chn ci mi t,925
24b,an ci rt t,925
24b,an ci cn it mc mi t,925
24b,an chn ci cn it k mc mi mk rt t,925
24b,cn mc mi mk t,925
24b,an ci n rt t,925
24b,chn ci cn mc mk n rt t,925
24b,ci cn it mc mi n t,925
24b,an ci mk n t,925
24b,an ci mc t,925
24b,ci rt,925
24b,ci cn mc mi rt t,925
24b,chn ci cn mc mi n rt t,925
24b,ci k mk,925
24b,an chn ci it mi mk n rt t,925
24b,k mc mk,925
24b,chn ci mi n rt t,925
24b,an chn ci cn mc rt t,925
24b,chn ci cn it k mc mi mk t,925
24b,ci cn mc,925
24b,cn k mc mi mk t,925
24b,ci k mk t,925
24b,it mi,925
24b,an ci mc n,925
24b,ci mi n,925
24b,mc mk,925
24b,chn ci mi,925
24b,an ci mi t,925
24b,cn mc t,925
24b,ci mc t,925
24b,mi mk t,925
24b,chn ci it mi mk n rt t,925
24b,an chn ci cn mc mi n rt t,925
24b,ci cn it k mc mi mk t,925
24b,chn ci mk rt t,925
24b,cn it mc mi mk t,925
24b,ci mi n rt t,925
24b,ci cn it mc mi mk t,925
24b,an chn ci cn it mc mi n rt t,925
24b,cn mc mi,925
24b,ci it k mc mi mk t,925
24b,ci cn it k mc mi mk n rt t,925
24b,ci cn mc mk t,925
24b,chn ci cn it mc mi rt t,925
24b,ci mi rt t,925
24b,ci it mc mi t,925
24b,ci k mk rt t,925
24b,an ci mk rt t,925
24b,chn ci mc rt t,925
24b,chn ci mc t,925
24b,chn ci mc mi n rt t,925
24b,chn ci n t,925
24b,an chn ci mi mk n rt t,925
24b,ci mk rt,925
24b,cn it mc mi,925
24b,ci it mi rt t,925
24b,ci mc mk,925
24b,ci mi mk,925
24b,chn ci mi mk n rt t,925
24b,an ci mk t,925
24b,an ci mk,925
24b,chn ci it mc mi n rt t,925
24b,ci mi n t,925
24b,ci cn k mc mk t,925
24b,an chn ci it k mi mk n rt t,925
24b,k mk t,925
24b,ci it mi mk rt t,925
24b,an ci mk n,925
24b,chn ci it k mi mk n rt t,925
24b,ci n,925
24b,an ci t,925
24b,ci rt t,925
24b,ci cn it k mc mi mk rt t,925
24b,chn ci cn it k mc mi mk n rt t,925
24b,cn k mc mk t,925
24b,an ci rt,925
24b,cn it k mc mi mk t,925
24b,chn ci cn mc mk rt t,925
24b,an ci k mk rt t,925
24b,chn ci rt,925
24b,k mc mk t,925
24b,an chn ci n t,925
24b,chn ci cn mc n rt t,925
24b,an chn ci mk n rt t,925
24b,an ci k mk t,925
24b,an chn ci,925
24b,ci cn it mc mi n rt t,925
24b,cn mc mi t,925
24b,an n,925
24b,an chn ci cn it k mc mi mk n rt t,925
24b,cn mc mk,925
24b,an chn ci it mi rt t,925
24b,it mi mk,925
24b,ci mk,925
24b,an chn ci n rt t,925
24b,an ci mi,925
24b,ci cn it mc mi t,925
24b,ci mc mi rt t,925
24b,an chn ci k mk n rt t,925
24b,an chn ci it mc mi mk n rt t,925
24b,ci cn it mc mi rt t,925
24b,chn ci it mc mi rt t,925
24b,an chn ci n,925
24b,chn ci cn mc mi mk n rt t,925
24b,ci cn mc n t,925
24b,chn ci cn it mc mi mk rt t,925
24b,it mc mi t,925
24b,an chn ci mi n rt t,925
24b,chn ci k mc mk rt t,925
24b,it mc mi,925
24b,an chn ci k mk rt t,925
24b,chn ci it mi mk rt t,925
24b,chn ci mc,925
24b,ci mi mk t,925
24b,k mi mk,925
24b,an chn ci it mi n rt t,925
24b,an chn ci it mc mi n rt t,925
24b,an ci,925
24b,an chn ci cn mc n rt t,925
24b,ci it mc mi rt t,925
24b,mc mi,925
24b,chn ci mk t,925
24b,ci n rt,925
24b,mi t,925
24b,an ci n,925
24b,an ci n rt,925
24b,chn ci cn it k mc mi mk rt t,925
24b,ci cn mc rt t,925
24b,an ci mc rt t,925
24b,an ci mi n rt t,925
24b,chn ci k mc mi mk n rt t,925
24b,an ci cn it k mc mi mk t,925
24b,an ci mi n t,925
24b,chn ci mk,925
24b,chn ci,925
24b,ci cn mc n rt t,925
24b,chn ci cn mc mi rt t,925
24b,ci it mi,925
24b,mk t,925
24b,an chn ci cn it mc mi rt t,925
24b,an ci mc,925
24b,chn ci cn it mc mi mk n rt t,925
24b,ci mk rt t,925
24b,ci mc mi t,925
24b,cn mc mk t,925
24b,ci mc mi,925
24b,it k mc mi mk t,925
24b,cn mc mi mk,925
24b,chn ci k mc mk n rt t,925
25a,ci it1 mi mk t,165
25a,ci it1 it2 mi mi_idx mk n t,165
25a,ci mk n,165
25a,ci it1 mi mk,165
25a,mi_idx t,165
25a,ci n t,165
25a,ci it2 mi_idx,165
25a,ci mi mi_idx,165
25a,it1 mi mk t,165
25a,mi mi_idx,165
25a,ci it1 mi mi_idx,165
25a,ci it1 k mi mk n t,165
25a,ci it2 mi mi_idx,165
25a,ci it1 mi mi_idx mk n,165
25a,ci it1 it2 mi mi_idx,165
25a,ci it1 mi mk n t,165
25a,mi mk,165
25a,ci mi t,165
25a,ci it1 k mi mi_idx mk,165
25a,ci k mi_idx mk,165
25a,it1 k mi mk,165
25a,ci it1 it2 mi mi_idx mk,165
25a,it1 mi mi_idx mk,165
25a,mi mi_idx t,165
25a,it1 mi mi_idx t,165
25a,ci mi,165
25a,it1 it2 mi mi_idx,165
25a,k mk,165
25a,ci it1 mi mi_idx mk n t,165
25a,ci t,165
25a,ci mk t,165
25a,it1 it2 mi mi_idx t,165
25a,ci mi_idx n,165
25a,k mi mk t,165
25a,mi_idx mk,165
25a,ci it1 mi n t,165
25a,it1 it2 mi mi_idx mk,165
25a,ci it1 it2 mi mi_idx n t,165
25a,it1 k mi mi_idx mk,165
25a,ci it1 mi mk n,165
25a,ci k mk,165
25a,mi_idx mk t,165
25a,it1 mi mi_idx,165
25a,it1 mi t,165
25a,ci it1 mi mi_idx t,165
25a,it1 mi,165
25a,ci k mk t,165
25a,it2 mi mi_idx mk,165
25a,ci mi n,165
25a,ci it1 mi,165
25a,mi mk t,165
25a,ci it1 it2 mi mi_idx mk n,165
25a,ci mi_idx mk,165
25a,ci it1 mi mi_idx mk,165
25a,ci mi_idx,165
25a,mi mi_idx mk,165
25a,ci k mi mk,165
25a,k mi_idx mk,165
25a,ci mi mk,165
25a,it2 mi mi_idx,165
25a,ci it1 it2 mi mi_idx t,165
25a,it1 k mi mk t,165
25a,k mi mi_idx mk,165
25a,it2 mi mi_idx t,165
25a,k mk t,165
25a,ci n,165
25a,it1 mi mk,165
25a,ci it1 k mi mi_idx mk n,165
25a,ci it1 it2 k mi mi_idx mk n t,165
25a,ci it1 k mi mk,165
25a,ci it1 mi mi_idx n t,165
25a,ci mk,165
25a,ci mi_idx t,165
25a,k mi mk,165
25a,ci it1 k mi mk t,165
25a,it2 mi_idx mk,165
25a,mi t,165
25a,ci it1 mi mi_idx n,165
25a,it2 mi_idx,165
25a,it2 k mi_idx mk,165
25a,ci it1 mi t,165
25a,ci it1 mi n,165
25a,it2 mi_idx t,165
25a,ci it1 it2 mi mi_idx n,165
25a,mk t,165
25a,ci k mk n,165
25a,ci it1 k mi mk n,165
25a,ci it1 k mi mi_idx mk n t,165
25b,ci it1 mi mk t,165
25b,ci it1 it2 mi mi_idx mk n t,165
25b,ci mk n,165
25b,ci mk n t,165
25b,mi_idx t,165
25b,ci n t,165
25b,ci it2 mi_idx,165
25b,it1 mi mk t,165
25b,ci mi mi_idx,165
25b,mi mi_idx,165
25b,ci it1 k mi mk n t,165
25b,ci it2 mi_idx t,165
25b,ci it2 mi mi_idx mk t,165
25b,ci it1 mi mk n t,165
25b,mi mk,165
25b,ci mi t,165
25b,ci k mi mk t,165
25b,mi mi_idx t,165
25b,ci it1 mi mi_idx mk t,165
25b,ci it2 mi mi_idx n t,165
25b,it1 mi mi_idx t,165
25b,ci mi,165
25b,k mk,165
25b,ci it1 mi mi_idx mk n t,165
25b,ci t,165
25b,ci k mk n t,165
25b,mi mi_idx mk t,165
25b,ci mk t,165
25b,it1 it2 mi mi_idx t,165
25b,ci it2 k mi_idx mk n t,165
25b,ci mi_idx n,165
25b,k mi mk t,165
25b,ci it2 k mi_idx mk t,165
25b,k mi mi_idx mk t,165
25b,mi_idx mk,165
25b,ci it1 mi n t,165
25b,ci it1 it2 mi mi_idx n t,165
25b,ci k mk,165
25b,mi_idx mk t,165
25b,it1 mi mi_idx,165
25b,it1 mi t,165
25b,ci it1 mi mi_idx t,165
25b,it1 mi,165
25b,ci k mk t,165
25b,ci k mi mk n t,165
25b,it2 mi mi_idx mk t,165
25b,ci mi n,165
25b,ci it2 k mi mi_idx mk n t,165
25b,ci it1 mi,165
25b,mi mk t,165
25b,it2 k mi_idx mk t,165
25b,ci mi_idx mk,165
25b,ci mi_idx,165
25b,ci k mi mi_idx mk t,165
25b,mi mi_idx mk,165
25b,ci it2 mi_idx n t,165
25b,it1 it2 mi mi_idx mk t,165
25b,k mi_idx mk,165
25b,ci mi mk,165
25b,ci it1 it2 mi mi_idx t,165
25b,it2 mi mi_idx,165
25b,ci it1 it2 k mi mi_idx mk t,165
25b,ci mi_idx n t,165
25b,ci mi n t,165
25b,it1 k mi mk t,165
25b,k mk t,165
25b,it2 mi mi_idx t,165
25b,ci n,165
25b,it1 mi mk,165
25b,it1 k mi mi_idx mk t,165
25b,ci mi mi_idx n t,165
25b,ci it1 it2 k mi mi_idx mk n t,165
25b,ci k mi_idx mk t,165
25b,ci it2 k mi mi_idx mk t,165
25b,ci it1 k mi mi_idx mk t,165
25b,ci it1 mi mi_idx n t,165
25b,ci mk,165
25b,it2 k mi mi_idx mk t,165
